word_id,word,translation into English,SER_m,SER_sd
word4656,RON,RUM,4.559,1.926
word4657,RONCAR,SNORE,4.824,1.660
word4658,RONDAR,CIRCLE,2.500,1.331
word4659,RONQUIDO,SNORING,4.529,1.562
word4660,ROÑA,SCAB,3.545,1.822
word4661,ROPA,CLOTHES,4.600,1.397
word4662,ROSADO,PINK,3.735,1.763
word4663,ROSAL,ROSEBUSH,4.000,1.894
word4664,ROSARIO,ROSARY,2.771,1.573
word4665,ROSTRO,COUNTENANCE,4.579,1.536
word4666,ROTAS,BROKEN,3.500,1.762
word4667,ROTO,BROKEN,4.086,1.502
word4668,ROTOS,BROKEN,3.588,1.760
word4669,RÓTULO,LABEL,2.686,1.811
word4670,ROZAR,GRAZE,4.029,1.714
word4671,RUBIA,BLONDE,3.286,1.994
word4672,RUBIO,BLONDE,3.486,1.900
word4673,RUEDA,WHEEL,2.632,1.478
word4674,RUEGO,PLEA,3.382,1.652
word4675,RUGIDO,ROAR,4.235,1.759
word4676,RUGIR,ROAR,4.000,2.173
word4677,RUGOSO,ROUGH,4.135,1.946
word4678,RUIDO,NOISE,5.147,1.459
word4679,RUIDOSA,LOUD,5.057,1.697
word4680,RUIDOSO,NOISY,4.794,1.513
word4681,RUINA,RUIN,3.941,1.536
word4682,RUMBO,COURSE,2.971,1.527
word4683,RUMOR,RUMOR,4.111,1.879
word4684,RUMOREAR,RUMOR,4.257,2.049
word4685,RURAL,RURAL,4.400,1.802
word4686,RUSA,RUSSIAN,2.971,1.642
word4687,RUSO,RUSSIAN,2.765,1.939
word4688,RÚSTICO,RUSTIC,4.314,1.694
word4689,RUTA,ROUTE,3.147,1.520
word4690,RUTINA,ROUTINE,3.472,1.920
word4691,SÁBADO,SATURDAY,4.788,1.980
word4692,SÁBANA,SHEET,4.395,1.685
word4693,SABER,KNOW,3.706,1.818
word4694,SABIDURÍA,WISDOM,4.086,1.931
word4695,SABIO,WISE,4.000,1.576
word4696,SABLE,SABER,3.088,1.545
word4697,SABOR,TASTE,5.971,1.224
word4698,SABROSA,TASTY,5.265,1.543
word4699,SABROSO,TASTY,5.382,1.280
word4700,SACAR,TAKE,2.727,1.442
word4701,SACERDOTE,PRIEST,2.229,1.308
word4702,SACIEDAD,SATIETY,4.265,1.912
word4703,SACO,BAG,2.235,1.415
word4704,SACRAMENTO,SACRAMENT,2.588,1.672
word4705,SACRIFICAR,SACRIFICE,4.059,1.825
word4706,SACRIFICIO,SACRIFICE,4.441,2.163
word4707,SACRISTÁN,SACRISTAN,2.000,1.495
word4708,SACRISTÍA,SACRISTY,2.278,1.542
word4709,SACUDIR,SHAKE,3.583,1.713
word4710,SAL,SALT,4.116,2.228
word4711,SALA,ROOM,2.735,1.620
word4712,SALDO,BARGAIN,2.765,1.539
word4713,SALERO,SHAKER,3.897,1.651
word4714,SALIR,EXIT,3.833,1.993
word4715,SALIVA,SALIVA,4.211,1.727
word4716,SALIVAL,SALIVARY,3.618,1.985
word4717,SALSA,SAUCE,4.351,2.137
word4718,SALTAMONTES,GRASSHOPPER,3.735,1.814
word4719,SALTAR,JUMP,3.794,1.366
word4720,SALUD,HEALTH,5.162,1.788
word4721,SALUDAR,GREET,4.086,1.442
word4722,SALUDO,GREETING,3.294,1.784
word4723,SALVACIÓN,SALVATION,3.641,2.230
word4724,SALVADOR,SAVIOR,3.294,1.883
word4725,SALVAJE,WILD,5.000,1.609
word4726,SALVAR,SAVE,4.412,1.987
word4727,SANA,HEALTHY,4.229,1.516
word4728,SANAR,HEAL,4.706,1.867
word4729,SANATORIO,SANATORIUM,3.541,2.049
word4730,SANDÍA,WATERMELON,4.618,1.954
word4731,SANDWICH,SANDWICH,5.333,1.660
word4732,SANGRAR,BLEED,5.486,1.245
word4733,SANGRE,BLOOD,5.429,1.290
word4734,SANGRIENTO,BLOODY,5.088,1.357
word4735,SANGUÍNEO,BLOOD,4.343,1.714
word4736,SANITARIO,NURSE,4.000,1.960
word4737,SANO,HEALTHY,4.359,2.019
word4738,SANTO,HOLY,2.824,1.783
word4739,SANTUARIO,SHRINE,3.342,1.907
word4740,SAPO,TOAD,4.088,2.094
word4741,SARAMPIÓN,MEASLES,3.914,1.721
word4742,SARCASMO,SARCASM,4.714,1.808
word4743,SARGENTO,SERGEANT,3.343,1.731
word4744,SARMIENTO,VINE SHOOT,2.237,1.403
word4745,SARTÉN,SKILLET,3.118,1.701
word4746,SASTRE,TAILOR,2.429,1.267
word4747,SATÉLITE,SATELITE,3.297,2.039
word4748,SÁTIRA,SATIRE,2.824,1.507
word4749,SATISFACER,SATISFY,4.211,1.947
word4750,SATISFECHO,SATISFIED,4.265,1.675
word4751,SAUNA,SAUNA,4.278,1.892
word4752,SAZÓN,SEASONING,2.559,1.673
word4753,SECA,DRY,4.026,1.793
word4754,SECADOR,DRYER,3.629,1.926
word4755,SECAR,DRY,3.543,1.868
word4756,SECARSE,DRY,4.333,1.740
word4757,SECO,DRY,3.353,1.668
word4758,SECRETARIO,SECRETARY,2.842,1.911
word4759,SECRETO,SECRET,4.912,1.865
word4760,SECTOR,SECTOR,1.784,1.109
word4761,SECUENCIA,SEQUENCE,2.167,1.464
word4762,SECUENCIAR,SEQUENCE,2.450,1.484
word4763,SECUNDARIA,SECONDARY,3.595,1.892
word4764,SED,THIRST,5.686,1.231
word4765,SEDA,SILK,4.176,1.977
word4766,SEDE,HEADQUARTERS,2.543,1.651
word4767,SEDIMENTAR,SEDIMENT,2.263,1.427
word4768,SEDIMENTO,SEDIMENT,2.543,1.400
word4769,SEGMENTO,SEGMENT,2.057,1.136
word4770,SEGREGAR,SEGREGATE,3.176,1.783
word4771,SEGUIDO,FOLLOWED,2.229,1.165
word4772,SEGUIR,FOLLOW,3.395,1.809
word4773,SEGUNDA,SECOND,2.514,1.788
word4774,SEGUNDO,SECOND,3.000,1.477
word4775,SEGURA,SAFE,3.588,1.760
word4776,SEGURIDAD,SECURITY,4.622,1.991
word4777,SEGURO,SAFE,4.051,2.064
word4778,SELECCIÓN,SELECTION,2.886,1.491
word4779,SELECCIONAR,SELECT,3.000,1.715
word4780,SELECTIVA,SELECTIVE,2.758,1.347
word4781,SELVA,JUNGLE,4.306,1.910
word4782,SEMANA,WEEK,2.944,1.897
word4783,SEMANAL,WEEKLY,2.800,1.530
word4784,SEMBLANTE,ASPECT,2.028,1.424
word4785,SEMBRAR,SOW,3.412,1.690
word4786,SEMEJANTE,SIMILAR,3.371,1.784
word4787,SEMILLA,SEED,3.000,1.715
word4788,SEMINARIO,SEMINAR,3.400,1.786
word4789,SENCILLEZ,SIMPLICITY,3.314,2.166
word4790,SENCILLO,EASY,3.667,1.675
word4791,SENDA,TRACK,2.694,1.653
word4792,SENDERO,PATH,3.658,1.494
word4793,SENIL,SENILE,2.895,1.721
word4794,SENO,BREAST,4.171,1.774
word4795,SENSACIÓN,SENSATION,5.800,1.208
word4796,SENSIBILIDAD,SENSITIVITY,4.972,1.978
word4797,SENSIBILIZAR,SENSITIZE,3.917,2.442
word4798,SENSUAL,SENSUAL,5.286,1.319
word4799,SENTADO,SEATED,3.324,1.827
word4800,SENTAR,SIT,2.765,1.046
word4801,SENTARSE,SIT DOWN,4.086,1.884
word4802,SENTENCIA,SENTENCE,2.889,1.833
word4803,SENTENCIAR,SENTENCE,3.943,1.862
word4804,SENTIMIENTO,FEELING,5.676,1.646
word4805,SENTIR,FEEL,5.583,1.811
word4806,SEÑA,SIGN,3.382,1.633
word4807,SEÑAL,SIGNAL,3.237,1.324
word4808,SEÑALAR,POINT,3.400,1.376
word4809,SEÑALARSE,POINT,3.265,1.563
word4810,SEÑOR,SIR,3.162,1.573
word4811,SEPARAR,SEPARATE,3.618,1.596
word4812,SEPARARSE,SPLIT,3.833,1.828
word4813,SEPTIEMBRE,SEPTEMBER,4.622,1.991
word4814,SÉPTIMO,SEVENTH,2.941,1.922
word4815,SEPULCRO,SEPULCHER,3.559,1.941
word4816,SEQUÍA,DROUGHT,4.121,1.596
word4817,SER,BE,3.485,1.938
word4818,SERENAR,CALM,2.806,1.721
word4819,SERENO,SOBER,3.436,1.635
word4820,SERIE,SERIES,3.457,1.853
word4821,SERIO,SERIOUS,3.615,1.968
word4822,SERMÓN,SERMON,3.294,1.447
word4823,SERPIENTE,SNAKE,5.171,1.562
word4824,SERVIDORA,SERVANT,2.718,1.791
word4825,SERVIDUMBRE,SERVITUDE,3.061,1.638
word4826,SERVILLETA,NAPKIN,2.757,1.964
word4827,SERVIR,SERVE,3.500,1.331
word4828,SETA,MUSHROOM,3.324,2.069
word4829,SEUDÓNIMO,PSEUDONYM,2.029,1.218
word4830,SEXO,SEX,5.763,1.261
word4831,SEXTO,SIXTH,2.147,1.329
word4832,SEXUAL,SEXUAL,6.088,1.026
word4833,SEXUALIDAD,SEXUALITY,5.083,1.697
word4834,SEXY,SEXY,5.324,1.451
word4835,SIEN,TEMPLE,2.579,1.605
word4836,SIERRA,SAW,4.108,2.065
word4837,SIESTA,NAP,5.111,1.909
word4838,SÍFILIS,SYPHILIS,3.588,1.909
word4839,SIGILO,STEALTH,3.176,1.642
word4840,SIGLO,CENTURY,3.118,1.684
word4841,SIGNIFICAR,MEAN,3.459,1.880
word4842,SIGNO,SIGN,2.892,1.853
word4843,SIGUIENTE,FOLLOWING,2.757,1.832
word4844,SILBAR,WHISTLE,4.676,1.471
word4845,SILBATO,WHISTLE,3.500,1.879
word4846,SILENCIAR,SILENCE,4.086,1.522
word4847,SILENCIO,SILENCE,4.526,1.704
word4848,SILLA,CHAIR,2.824,1.961
word4849,SILUETA,SILHOUETTE,3.892,1.926
word4850,SIMETRÍA,SYMMETRY,2.583,1.645
word4851,SIMILAR,SIMILAR,2.829,1.317
word4852,SIMILITUD,SIMILARITY,2.176,1.193
word4853,SIMPATÍA,SYMPATHY,4.618,1.615
word4854,SIMPÁTICO,SYMPATHETIC,4.595,1.481
word4855,SIMPLE,SIMPLE,2.714,1.545
word4856,SIMPLICIDAD,SIMPLICITY,3.706,1.750
word4857,SIMULACRO,SIMULACRUM,3.714,1.792
word4858,SINCERIDAD,SINCERITY,4.368,2.259
word4859,SINCERO,SINCERE,5.029,1.723
word4860,SINDICATO,TRADE UNION,3.057,1.939
word4861,SÍNDROME,SYNDROME,3.686,1.641
word4862,SINFONÍA,SYMPHONY,4.543,2.174
word4863,SINGULAR,SINGULAR,2.412,1.209
word4864,SINIESTRO,SINISTER,4.824,1.336
word4865,SINÓNIMO,SYNONYMOUS,2.353,1.412
word4866,SINTAXIS,SYNTAX,3.026,1.530
word4867,SÍNTESIS,SYNTHESIS,2.529,1.376
word4868,SINTÉTICO,SYNTHETIC,3.237,1.601
word4869,SINTETIZAR,SYNTHESIZE,2.400,1.519
word4870,SINTONIZAR,TUNE,3.457,1.821
word4871,SIRENA,SIREN,4.135,1.858
word4872,SISTEMATIZAR,SYSTEMATIZE,2.294,1.404
word4873,SITUAR,PLACE,2.912,1.422
word4874,SNOB,ESNOB,2.800,1.568
word4875,SOBAR,KNEAD,4.857,1.593
word4876,SOBERANO,SOVEREIGN,2.595,1.691
word4877,SOBERBIA,ARROGANCE,3.529,1.779
word4878,SOBRAR,EXCEED,2.971,1.636
word4879,SOBRE,ENVELOPE,2.611,1.712
word4880,SOBRECOGIDO,STARTLED,3.105,1.798
word4881,SOBREPONER,SUPERIMPOSE,2.763,1.550
word4882,SOBRESALIENTE,OUTSTANDING,4.914,1.931
word4883,SOBRESALTADO,STARTLED,4.639,1.973
word4884,SOCIABLE,SOCIABLE,4.118,1.572
word4885,SOCIAL,SOCIAL,3.794,1.855
word4886,SOCIALES,SOCIAL,3.059,1.858
word4887,SOCIALISMO,SOCIALISM,3.735,1.912
word4888,SOCIALISTA,SOCIALIST,2.794,1.343
word4889,SOCIEDAD,SOCIETY,4.114,1.728
word4890,SOCIO,PARTNER,2.771,1.536
word4891,SOCORRER,HELP,4.382,1.557
word4892,SODA,SODA,2.895,1.673
word4893,SOFÁ,SOFA,4.914,1.483
word4894,SOGA,ROPE,3.829,1.599
word4895,SOL,SUN,5.583,1.461
word4896,SOLA,ALONE,4.028,2.158
word4897,SOLAPA,LAPEL,2.385,1.426
word4898,SOLAR,SOLAR,3.250,1.903
word4899,SOLDADO,SOLDIER,3.286,1.487
word4900,SOLEADO,SUNNY,5.457,1.197
word4901,SOLEDAD,LONELINESS,4.389,1.931
word4902,SOLEMNE,SOLEMN,3.162,1.625
word4903,SOLICITAR,APPLY,2.941,1.575
word4904,SOLICITUD,REQUEST,2.500,1.503
word4905,SOLIDARIDAD,SOLIDARITY,4.206,1.871
word4906,SOLIDIFICAR,SOLIDIFY,3.000,1.414
word4907,SÓLIDO,SOLID,3.675,1.927
word4908,SOLITARIO,LONELY,4.324,1.749
word4909,SOLO,ALONE,4.821,1.972
word4910,SOLTAR,RELEASE,3.771,1.555
word4911,SOLTARSE,LOOSEN,3.421,1.780
word4912,SOLTERO,SINGLE,4.108,1.941
word4913,SOLUCIÓN,SOLUTION,3.829,1.689
word4914,SOLUCIONAR,SOLVE,3.882,1.871
word4915,SOMBRA,SHADOW,4.462,1.862
word4916,SOMBREAR,SHADE,2.971,1.527
word4917,SOMBRERO,HAT,2.853,1.417
word4918,SONAJERO,RATTLE,3.778,2.099
word4919,SONAR,SOUND,4.514,1.924
word4920,SONETO,SONNET,3.432,2.243
word4921,SONIDO,SOUND,4.657,1.644
word4922,SONREÍR,SMILE,6.029,0.954
word4923,SONROJAR,BLUSH,4.706,1.360
word4924,SONSACAR,ELICIT,3.600,1.818
word4925,SOÑAR,DREAM,5.824,1.242
word4926,SOPA,SOUP,3.889,2.188
word4927,SOPLAR,BLOW,4.371,1.832
word4928,SOPOR,SLEEPINESS,2.853,1.811
word4929,SOPORTAR,SUPPORT,3.278,1.980
word4930,SORDO,DEAF,4.081,2.019
word4931,SORPRENDIDO,SURPRISED,4.778,2.002
word4932,SORTEAR,RAFFLE,2.806,1.618
word4933,SOSO,BLAND,4.412,1.811
word4934,SOSPECHA,SUSPICION,3.618,1.670
word4935,SOSPECHAR,SUSPECT,3.676,1.590
word4936,SOSPECHARSE,SUSPECT,3.265,1.729
word4937,SOSPECHOSO,SUSPICIOUS,3.722,1.907
word4938,SOSTENER,HOLD,3.324,1.718
word4939,SOTANA,CASSOCK,2.405,1.723
word4940,SÓTANO,BASEMENT,3.541,1.820
word4941,SPRAY,SPRAY,4.176,2.007
word4942,SUAVE,SOFT,5.297,1.450
word4943,SUBASTAR,AUCTION,2.176,1.336
word4944,SUBESTIMAR,UNDERESTIMATE,3.118,1.788
word4945,SUBIR,RAISE,3.795,1.824
word4946,SUBIRSE,GET ON,3.514,2.005
word4947,SUBSANAR,REMEDY,2.765,1.597
word4948,SUBURBIO,SUBURB,2.667,1.656
word4949,SUBVENCIONAR,SUBSIDIZE,2.892,1.807
word4950,SUCEDER,HAPPEN,2.632,1.618
word4951,SUCESO,EVENT,3.457,1.651
word4952,SUCIA,DIRTY,4.943,1.552
word4953,SUCIEDAD,DIRT,4.441,1.440
word4954,SUCIO,DIRTY,4.382,1.393
word4955,SUCURSAL,SUBSIDIARY,2.429,1.501
word4956,SUDAR,SWEAT,5.429,1.420
word4957,SUDOR,SWEAT,4.429,1.737
word4958,SUDORÍPARA,SWEAT,3.118,1.966
word4959,SUEGRA,MOTHER-IN-LAW,3.559,2.120
word4960,SUELDO,SALARY,3.676,1.552
word4961,SUELO,FLOOR,2.943,1.714
word4962,SUEÑO,DREAM,5.811,1.351
word4963,SUERO,SERUM,3.382,1.891
word4964,SUERTE,LUCK,4.618,1.688
word4965,SUFICIENTE,ENOUGH,3.359,1.693
word4966,SUGERENCIA,SUGGESTION,2.486,1.483
word4967,SUGERIR,SUGGEST,3.029,1.636
word4968,SUGESTIÓN,SUGGESTION,3.371,1.864
word4969,SUGESTIONAR,INFLUENCE,2.395,1.824
word4970,SUICIDARSE,SUICIDE,5.077,2.310
word4971,SUICIDIO,SUICIDE,4.647,2.214
word4972,SUJETAR,HOLD,2.882,1.771
word4973,SUJETARSE,HOLD,3.324,1.387
word4974,SULFÚRICO,SULFURIC,3.861,1.710
word4975,SULTÁN,SULTAN,2.657,1.552
word4976,SUMA,SUM,2.649,1.687
word4977,SUMAR,ADD,2.568,1.741
word4978,SUPERAR,OVERCOME,3.919,2.073
word4979,SUPERFICIAL,SUPERFICIAL,3.657,1.533
word4980,SUPERFICIE,SURFACE,2.556,1.520
word4981,SUPERIOR,SUPERIOR,3.821,2.011
word4982,SUPERPONER,OVERLAP,2.588,1.258
word4983,SUPERSTICIÓN,SUPERSTITION,3.605,2.112
word4984,SUPLANTAR,SUPPLANT,2.829,1.382
word4985,SUPLEMENTO,SUPPLEMENT,2.324,1.634
word4986,SUPLICIO,TORTURE,4.057,1.748
word4987,SUPLIR,SUPPLY,2.795,1.720
word4988,SUPONER,SUPPOSE,3.057,1.608
word4989,SUPRARRENAL,ADRENAL,2.711,1.642
word4990,SUPREMO,SUPREME,3.857,1.537
word4991,SUPRIMIR,SUPPRESS,2.647,1.515
word4992,SUR,SOUTH,4.703,1.913
word4993,SURCO,FURROW,2.432,1.482
word4994,SUSCITAR,AROUSE,2.771,1.352
word4995,SUSPENDER,FAIL,4.500,1.879
word4996,SUSPENSO,FAIL,4.824,1.800
word4997,SUSPIRO,SIGH,4.714,1.506
word4998,SUSTANCIA,SUBSTANCE,2.944,1.723
word4999,SUSTANTIVO,NOUN,2.000,1.128
word5000,SUSTENTAR,SUSTAIN,2.257,1.221
word5001,SUSTENTARSE,SUSTAIN,3.200,1.511
word5002,SUSTENTO,LIVELIHOOD,3.162,1.708
word5003,SUSTITUIR,REPLACE,3.143,1.593
word5004,SUSTO,FRIGHT,5.105,1.798
word5005,SUSTRATO,SUBSTRATUM,2.676,1.451
word5006,SUSURRO,WHISPER,5.400,1.376
word5007,SUTURAR,SUTURE,3.429,2.048
word5008,TABACO,TOBACCO,4.943,2.057
word5009,TABIQUE,PARTITION,2.171,1.098
word5010,TABLA,BOARD,2.526,1.502
word5011,TABLERO,BOARD,2.273,1.126
word5012,TABÚ,TABOO,2.917,1.888
word5013,TABURETE,STOOL,2.897,1.744
word5014,TACHAR,CROSS OUT,2.868,1.580
word5015,TACO,TACO,3.667,1.854
word5016,TACONEAR,STOMP,3.794,1.935
word5017,TACTO,TOUCH,5.559,1.655
word5018,TALANTE,MOOD,2.588,1.672
word5019,TALENTO,TALENT,4.471,1.600
word5020,TALLAR,SCULPT,2.789,1.788
word5021,TALLE,WAIST,2.162,1.692
word5022,TALLER,WORKSHOP,2.947,1.659
word5023,TAMBOR,DRUM,4.441,2.135
word5024,TANGO,TANGO,4.030,1.960
word5025,TANQUE,TANK,3.714,1.742
word5026,TAPA,LID,2.882,1.838
word5027,TAPADO,COVERED,2.973,1.787
word5028,TAPAR,COVER,3.088,1.602
word5029,TAPARSE,COVER,4.200,1.491
word5030,TAPETE,RUG,2.600,1.594
word5031,TAPIA,WALL,2.757,1.817
word5032,TAPIZ,TAPESTRY,3.147,1.877
word5033,TAPIZAR,UPHOLSTER,2.636,1.711
word5034,TAPÓN,CAP,2.789,1.758
word5035,TAPONAR,CAP,2.946,1.794
word5036,TARAREAR,HUM,4.559,1.521
word5037,TARDAR,DELAY,3.114,1.711
word5038,TARDE,AFTERNOON,3.838,1.803
word5039,TAREA,TASK,3.500,1.813
word5040,TARIMA,PLATFORM,3.286,1.467
word5041,TARJETA,CARD,2.829,1.382
word5042,TARTA,CAKE,5.553,1.572
word5043,TARTAMUDEAR,STUTTER,3.824,1.766
word5044,TAXI,CAB,2.973,1.724
word5045,TAZA,MUG,2.829,1.636
word5046,TEATRAL,THEATRICAL,4.412,1.131
word5047,TEATRO,THEATER,4.800,1.694
word5048,TECHO,CEILING,2.919,1.689
word5049,TECLA,KEY,2.543,1.482
word5050,TECLEAR,TYPE,4.026,1.747
word5051,TÉCNICO,TECHNICIAN,2.158,1.326
word5052,TECNO,TECHNO,3.135,2.110
word5053,TECNOLOGÍA,TECHNOLOGY,3.088,1.658
word5054,TEDIO,BOREDOM,2.424,1.458
word5055,TEJA,TILE,2.568,1.692
word5056,TEJANO,DENIM,2.714,1.619
word5057,TEJER,KNIT,3.353,1.649
word5058,TEJIDO,FABRIC,3.559,1.618
word5059,TELA,FABRIC,3.788,2.118
word5060,TELE,TV,4.417,2.048
word5061,TELÉFONO,PHONE,3.857,1.817
word5062,TELEVISIÓN,TV,4.395,1.620
word5063,TELEVISIVO,TELEVISION,3.765,2.175
word5064,TEMA,THEME,2.400,1.418
word5065,TEMBLAR,TREMBLE,5.400,1.168
word5066,TEMER,FEAR,4.886,1.510
word5067,TEMERARIO,RECKLESS,4.135,1.619
word5068,TEMEROSO,FEARFUL,3.974,1.763
word5069,TEMOR,FEAR,4.941,1.632
word5070,TEMPERAMENTAL,TEMPERAMENTAL,3.778,1.987
word5071,TEMPESTAD,TEMPEST,4.353,1.555
word5072,TEMPLO,CHURCH,3.872,2.154
word5073,TEMPORADA,SEASON,2.882,1.822
word5074,TEMPORAL,TEMPORARY,3.412,1.708
word5075,TENAZ,TENACIOUS,2.471,1.461
word5076,TENDER,HANG,3.206,1.822
word5077,TENEDOR,FORK,3.618,1.970
word5078,TENER,HAVE,3.526,1.969
word5079,TENIS,TENNIS,3.294,1.528
word5080,TENOR,TENOR,3.800,1.712
word5081,TENSAR,TENSE,3.526,1.767
word5082,TENSIÓN,TENSION,4.667,1.673
word5083,TENSO,TENSE,4.571,1.737
word5084,TENTAR,TEMPT,3.486,1.900
word5085,TENTATIVA,ATTEMPT,3.972,1.890
word5086,TENUE,FAINT,3.395,1.669
word5087,TEOLOGÍA,THEOLOGY,2.588,1.459
word5088,TEOREMA,THEOREM,2.658,1.820
word5089,TEORÍA,THEORY,3.059,1.722
word5090,TERCER,THIRD,2.500,1.638
word5091,TERCERA,THIRD,2.081,1.479
word5092,TERCERO,THIRD,2.571,1.685
word5093,TERMINAL,TERMINAL,3.294,2.008
word5094,TERMINAR,TERMINATE,4.270,2.036
word5095,TERMINARSE,COMPLETE,3.622,2.032
word5096,TÉRMINO,TERM,2.395,1.603
word5097,TERMITA,TERMITE,3.086,1.900
word5098,TERMÓMETRO,THERMOMETER,3.600,1.735
word5099,TERNURA,TENDERNESS,4.882,1.719
word5100,TERRAZA,TERRACE,3.800,1.982
word5101,TERRENO,GROUND,2.829,1.403
word5102,TERRESTRE,TERRESTRIAL,2.676,1.408
word5103,TERRIBLE,TERRIBLE,4.529,1.692
word5104,TERRITORIO,TERRITORY,3.000,1.576
word5105,TERROR,TERROR,5.000,1.960
word5106,TERRORISMO,TERRORISM,5.529,1.619
word5107,TERRORISTA,TERRORIST,4.500,2.076
word5108,TERTULIA,CHAT,3.541,1.609
word5109,TESIS,THESIS,3.059,1.890
word5110,TESITURA,TESSITURA,3.114,1.623
word5111,TESÓN,TENACITY,2.200,1.368
word5112,TESORO,TREASURE,4.657,1.589
word5113,TEST,TEST,4.147,1.909
word5114,TESTAMENTO,TESTAMENT,4.103,1.903
word5115,TESTIMONIO,TESTIMONY,3.079,1.634
word5116,TETERA,TEAPOT,3.171,1.932
word5117,TEXTIL,TEXTILE,3.029,1.948
word5118,TEXTO,TEXT,3.647,1.937
word5119,TEXTURA,TEXTURE,4.111,1.833
word5120,TEZ,COMPLEXION,2.941,1.808
word5121,TIBIA,TIBIA,3.184,1.784
word5122,TIBURÓN,SHARK,4.892,2.025
word5123,TIC,TIC,3.657,1.679
word5124,TIEMPO,WEATHER,4.059,1.774
word5125,TIENDA,STORE,3.105,1.783
word5126,TIERNO,TENDER,5.588,1.104
word5127,TIERRA,EARTH,3.794,1.629
word5128,TIESO,STIFF,2.974,1.912
word5129,TIESTOS,POTS,2.526,1.447
word5130,TIGRE,TIGER,4.457,1.597
word5131,TIJERAS,SCISSORS,3.250,1.645
word5132,TIMBRE,DOORBELL,4.595,1.892
word5133,TÍMIDO,SHY,3.647,1.475
word5134,TIMO,TRICK,3.865,2.057
word5135,TIMÓN,RUDDER,3.105,1.871
word5136,TINGLADO,RIOT,2.294,1.315
word5137,TINIEBLA,DARKNESS,4.278,1.485
word5138,TINTA,INK,3.486,1.909
word5139,TINTO,BURGUNDY,4.343,2.071
word5140,TÍO,UNCLE,4.324,2.042
word5141,TÍPICA,TYPICAL,3.282,1.761
word5142,TÍPICO,TYPICAL,3.118,1.552
word5143,TIPIFICAR,TYPIFY,2.200,1.471
word5144,TIPO,KIND,2.147,1.258
word5145,TIRANÍA,TYRANNY,3.829,1.823
word5146,TIRANO,TYRANT,3.657,1.748
word5147,TIRANTES,STRAPS,3.441,2.003
word5148,TIRAR,THROW,3.359,1.926
word5149,TIROIDES,THYROID,2.943,1.781
word5150,TITULAR,TITULAR,2.974,1.910
word5151,TÍTULO,TITLE,2.794,1.771
word5152,TOALLA,TOWEL,3.529,2.107
word5153,TOBILLO,ANKLE,3.250,1.977
word5154,TOBOGÁN,TOBOGGAN,4.472,1.797
word5155,TOCADISCOS,RECORD PLAYER,3.795,1.989
word5156,TOCAR,TOUCH,5.265,1.847
word5157,TOLDO,AWNING,2.632,1.762
word5158,TOLERANTE,TOLERANT,3.686,1.762
word5159,TOMAR,TAKE,3.974,2.170
word5160,TOMATE,TOMATO,4.444,2.076
word5161,TOMO,VOLUME,2.444,1.482
word5162,TONADA,TUNE,1.912,1.422
word5163,TONIFICAR,TONE,4.743,1.853
word5164,TONO,PITCH,4.200,1.762
word5165,TONTA,SILLY,3.949,1.891
word5166,TONTEAR,FLIRT,4.647,1.773
word5167,TONTERÍA,FOOLISHNESS,3.912,1.798
word5168,TONTO,DUMB,3.412,1.417
word5169,TOPE,DOORSTOP,2.647,1.574
word5170,TÓPICO,CLICHÉ,3.081,1.656
word5171,TÓRAX,THORAX,2.333,1.528
word5172,TORBELLINO,WHIRLWIND,4.412,1.598
word5173,TORCER,TWIST,3.184,1.814
word5174,TORCIDO,TWISTED,3.429,1.481
word5175,TOREAR,BULLFIGHT,3.919,2.113
word5176,TORERO,BULLFIGHTER,3.500,1.942
word5177,TORMENTA,STORM,5.297,1.412
word5178,TORMENTO,TORMENT,4.000,1.875
word5179,TORNADO,TORNADO,4.564,2.100
word5180,TORNILLO,BOLT,2.324,1.408
word5181,TORNO,LATHE,2.184,1.574
word5182,TORO,BULL,4.800,1.812
word5183,TORPE,CLUMSY,4.114,1.549
word5184,TORRE,TOWER,3.324,1.701
word5185,TORRENTE,TORRENT,3.914,1.616
word5186,TORSO,TORSO,3.730,1.661
word5187,TORTA,PASTRY,3.941,1.938
word5188,TORTUGA,TORTOISE,3.973,1.936
word5189,TORTURA,TORTURE,5.088,1.640
word5190,TORTURAR,TORTURE,5.088,1.730
word5191,TOS,COUGH,4.564,2.036
word5192,TOSER,COUGH,4.385,2.034
word5193,TOSTADA,TOAST,4.176,1.992
word5194,TOSTADOR,TOASTER,3.289,1.723
word5195,TOSTAR,TOAST,3.588,1.811
word5196,TOTAL,TOTAL,2.618,1.843
word5197,TÓXICO,TOXIC,5.143,1.785
word5198,TRABAJADORA,WORKER,4.353,1.889
word5199,TRABAJAR,WORK,4.514,1.442
word5200,TRABAJO,WORK,4.000,1.537
word5201,TRADICIÓN,TRADITION,4.143,1.700
word5202,TRADICIONAL,TRADITIONAL,2.583,1.556
word5203,TRADUCIR,TRANSLATE,4.436,1.832
word5204,TRAER,BRING,2.500,1.285
word5205,TRAGAR,SWALLOW,4.158,1.748
word5206,TRAGARSE,GUZZLE,3.824,1.566
word5207,TRAGEDIA,TRAGEDY,5.029,1.774
word5208,TRAICIÓN,TREASON,4.882,1.919
word5209,TRAICIONAR,BETRAY,4.412,1.708
word5210,TRAIDOR,TRAITOR,4.056,2.124
word5211,TRAJE,SUIT,3.324,1.590
